slide_id,wsi_path,reason
TCGA-DD-A1EC-01Z-00-DX1,/data3/chensx/tcga_data/bc0b31ec-038c-4dc2-92fb-b63ee5c5d3bc/TCGA-DD-A1EC-01Z-00-DX1.3F1B660A-0AD8-4EC9-8830-3BDF86677315.svs,missing_feature_pt
TCGA-BC-4073-01Z-00-DX1,/data3/chensx/tcga_data/f17e7754-ad78-4c2a-9569-6986df3ff4a9/TCGA-BC-4073-01Z-00-DX1.2719E599-CE6A-41B9-8134-FA09FE58F94D.svs,missing_feature_pt
TCGA-CC-A9FW-01Z-00-DX1,/data3/chensx/tcga_data/c15fd958-47bc-4574-a974-f41057c5a236/TCGA-CC-A9FW-01Z-00-DX1.79859B4E-01AB-4499-B27F-80EF4B8321FA.svs,missing_feature_pt
TCGA-MI-A75E-01Z-00-DX2,/data3/chensx/tcga_data/71a7fb86-be92-45a8-a10b-a7746a476420/TCGA-MI-A75E-01Z-00-DX2.5B483422-924E-4366-80B7-EB65450B56C8.svs,missing_feature_pt
TCGA-G3-AAV4-01Z-00-DX1,/data3/chensx/tcga_data/86b0d740-aa39-4eb1-a674-f82918193abd/TCGA-G3-AAV4-01Z-00-DX1.D62F997C-F97A-47FB-BE0D-1A2B18E861A0.svs,missing_feature_pt
TCGA-LG-A9QC-01Z-00-DX1,/data3/chensx/tcga_data/61c66048-e868-43b4-a362-3b565efccd3a/TCGA-LG-A9QC-01Z-00-DX1.7475A364-8CC0-49E9-8B26-EBD1789CAF70.svs,missing_feature_pt
TCGA-DD-A4NP-01Z-00-DX1,/data3/chensx/tcga_data/c36b1520-85c7-4e25-a22c-1b929379c078/TCGA-DD-A4NP-01Z-00-DX1.C47D2F15-02F1-4AF2-AB9C-FAEBEC6F754B.svs,missing_feature_pt
TCGA-CC-5262-01Z-00-DX1,/data3/chensx/tcga_data/19e4e9b9-1ce9-4031-9795-01e49eaffa18/TCGA-CC-5262-01Z-00-DX1.B750BE18-3C41-4355-A8CE-20FCEB1CB2C9.svs,missing_feature_pt
TCGA-DD-AADN-01Z-00-DX1,/data3/chensx/tcga_data/0a4889dd-6320-4d89-912f-b0d6ebb70aac/TCGA-DD-AADN-01Z-00-DX1.0C031278-22F9-40DE-9CFC-48A93EF8B8D8.svs,missing_feature_pt
TCGA-DD-AACA-01Z-00-DX1,/data3/chensx/tcga_data/70fee64e-bc8e-4e3e-b16a-7aefdc0a92bf/TCGA-DD-AACA-01Z-00-DX1.ED6D4169-2474-422F-A36B-6A5EC1D5AD1A.svs,missing_feature_pt
TCGA-WQ-AB4B-01Z-00-DX1,/data3/chensx/tcga_data/b90b23f1-b667-423f-a183-c11a905d0a76/TCGA-WQ-AB4B-01Z-00-DX1.00FF0306-D181-4B4F-A1FD-EFF8302ADF95.svs,missing_feature_pt
TCGA-WJ-A86L-01Z-00-DX1,/data3/chensx/tcga_data/fda25a62-820e-4e36-8502-ecec3f049cfd/TCGA-WJ-A86L-01Z-00-DX1.2EB59E0F-D5B9-4212-8E31-2CA8529722A1.svs,missing_feature_pt
TCGA-LG-A9QD-01Z-00-DX1,/data3/chensx/tcga_data/f2e8a22d-34bf-4da8-ad11-2cf3ab45df43/TCGA-LG-A9QD-01Z-00-DX1.77169EDD-9A62-4B92-9087-942DDC3C6F47.svs,missing_feature_pt
TCGA-G3-A25W-01Z-00-DX1,/data3/chensx/tcga_data/e6403fae-13b1-4a23-9f4a-588db50ca429/TCGA-G3-A25W-01Z-00-DX1.F5423764-6A48-46C3-8967-99B845524860.svs,missing_feature_pt
TCGA-2Y-A9HA-01Z-00-DX1,/data3/chensx/tcga_data/cdefbd5d-a69a-434b-ac7a-0851fe9e88db/TCGA-2Y-A9HA-01Z-00-DX1.207BE113-34E5-4C03-BE26-96E6CFDA9D9B.svs,missing_feature_pt
TCGA-DD-AACP-01Z-00-DX1,/data3/chensx/tcga_data/151c8b2d-6953-40d5-869a-5b7f31d1855e/TCGA-DD-AACP-01Z-00-DX1.FB073EDC-B0BC-444A-A02E-488F7E03A0F9.svs,missing_feature_pt
TCGA-CC-A3MC-01Z-00-DX1,/data3/chensx/tcga_data/4568bad1-da02-4a42-995d-beeda53b6bcf/TCGA-CC-A3MC-01Z-00-DX1.680CCC54-8159-42A9-8B66-FEC9228EB8BC.svs,missing_feature_pt
TCGA-DD-AADL-01Z-00-DX1,/data3/chensx/tcga_data/96368f6f-1e78-4c3b-bfe1-0641cefa8280/TCGA-DD-AADL-01Z-00-DX1.D688D1A6-418A-41A4-83A8-FDA0CAC26F7E.svs,missing_feature_pt
TCGA-FV-A4ZQ-01Z-00-DX1,/data3/chensx/tcga_data/49197d48-1766-409f-b136-1450b146c4e9/TCGA-FV-A4ZQ-01Z-00-DX1.B77F6D70-5490-4EEE-8838-8654B9928918.svs,missing_feature_pt
TCGA-DD-AADS-01Z-00-DX1,/data3/chensx/tcga_data/89167dfe-eb28-42f5-b2c9-4314ce38f80e/TCGA-DD-AADS-01Z-00-DX1.A147E3F6-065A-4313-A16B-09C024B532B5.svs,missing_feature_pt
TCGA-CC-A1HT-01Z-00-DX1,/data3/chensx/tcga_data/e17f43a6-7f1f-49f5-affb-eb249abad0f7/TCGA-CC-A1HT-01Z-00-DX1.1E2B820B-BCFB-46B8-A43B-CA5F94F0A6D1.svs,missing_feature_pt
TCGA-G3-A7M7-01Z-00-DX1,/data3/chensx/tcga_data/d8eaf5e3-b64a-4de2-9013-0c4704440349/TCGA-G3-A7M7-01Z-00-DX1.FE77A8FA-9698-44E1-AEA1-A3A4EADFB586.svs,missing_feature_pt
TCGA-DD-AAVP-01Z-00-DX1,/data3/chensx/tcga_data/4ad5785b-7200-4eb7-b15d-8ad5d4970af8/TCGA-DD-AAVP-01Z-00-DX1.44A8666F-DF8B-4707-9669-08CCE90486FC.svs,missing_feature_pt
TCGA-BC-A3KF-01Z-00-DX1,/data3/chensx/tcga_data/13323ecb-a0ab-4849-9f77-6ef166d88e96/TCGA-BC-A3KF-01Z-00-DX1.F3B071B2-8C62-4867-8F60-6E207BE1EDF4.svs,missing_feature_pt
TCGA-DD-A11C-01Z-00-DX1,/data3/chensx/tcga_data/ed517cdf-f44c-4ed6-8637-fc0eafc53f50/TCGA-DD-A11C-01Z-00-DX1.FBF80337-ED73-4611-8E0F-F3FE8A666DB9.svs,missing_feature_pt
TCGA-DD-AAEH-01Z-00-DX1,/data3/chensx/tcga_data/9afbdb77-2984-40ab-91dd-18dd5ee0b3de/TCGA-DD-AAEH-01Z-00-DX1.588C7665-65A3-43CF-B6AF-C78134667F81.svs,missing_feature_pt
TCGA-MI-A75E-01Z-00-DX1,/data3/chensx/tcga_data/724cd785-b59d-43c5-8a2d-f7cfe29be591/TCGA-MI-A75E-01Z-00-DX1.892E6332-5334-4C9E-99D9-6CA0A6B95CC7.svs,missing_feature_pt
TCGA-2Y-A9H7-01Z-00-DX1,/data3/chensx/tcga_data/e2a31220-333d-481c-9c60-2b5882085274/TCGA-2Y-A9H7-01Z-00-DX1.E61F4D00-5D48-412C-A6EB-DD731C5A3ECE.svs,missing_feature_pt
TCGA-CC-A8HU-01Z-00-DX1,/data3/chensx/tcga_data/952fade0-e203-40e2-b9fa-4aa3e0aa9a4c/TCGA-CC-A8HU-01Z-00-DX1.6B01A0BF-8E53-4783-AA97-5A2AB2C0C52C.svs,missing_feature_pt
TCGA-RC-A7SB-01Z-00-DX1,/data3/chensx/tcga_data/f176a716-38ab-47c4-a449-47d26921ffd6/TCGA-RC-A7SB-01Z-00-DX1.2F9AD3F0-68C1-443F-9E4C-47DB92302543.svs,missing_feature_pt
TCGA-5R-AA1C-01Z-00-DX1,/data3/chensx/tcga_data/3d687cd4-c0cd-4e14-b12d-3e86ca7f9426/TCGA-5R-AA1C-01Z-00-DX1.DC038B55-4002-406D-B9DD-2A4BFDB03A61.svs,missing_feature_pt
TCGA-MI-A75G-01Z-00-DX1,/data3/chensx/tcga_data/fd35624e-4229-4233-81c5-7d41daf961a6/TCGA-MI-A75G-01Z-00-DX1.DD5C8CC3-D7CF-4DB6-B222-86609387D44C.svs,missing_feature_pt
TCGA-2V-A95S-01Z-00-DX1,/data3/chensx/tcga_data/68c56f54-aee0-4230-b305-f16cd954a91f/TCGA-2V-A95S-01Z-00-DX1.9DFA6FC7-87A6-4C14-9A39-E3F12B01C4D4.svs,missing_feature_pt
TCGA-CC-A5UD-01Z-00-DX1,/data3/chensx/tcga_data/b9a35e15-6691-44f8-a1c8-6263ac6e7be1/TCGA-CC-A5UD-01Z-00-DX1.1FB4C5D0-BAC8-45E2-81A9-DA54B2A59136.svs,missing_feature_pt
TCGA-DD-A1EI-01Z-00-DX1,/data3/chensx/tcga_data/ec3a5401-856b-4791-92e1-45bb7d2ce98c/TCGA-DD-A1EI-01Z-00-DX1.17B89079-68F9-43FD-AFEF-499F39248DA7.svs,missing_feature_pt
TCGA-FV-A3I0-01Z-00-DX1,/data3/chensx/tcga_data/6726b246-9da7-40e4-bef7-36aad0b443df/TCGA-FV-A3I0-01Z-00-DX1.097FA95F-471C-4CF7-AA1E-D4A9DB4F55B5.svs,missing_feature_pt
TCGA-NI-A8LF-01Z-00-DX1,/data3/chensx/tcga_data/110d58e4-1cb4-4b7e-b7e0-1b46bc7f0328/TCGA-NI-A8LF-01Z-00-DX1.7CA2EA95-B567-44D3-A9DD-F1D93A4EE676.svs,missing_feature_pt
TCGA-ZP-A9D4-01Z-00-DX1,/data3/chensx/tcga_data/5fbbae7a-98e3-4aa1-a31f-3898083affd0/TCGA-ZP-A9D4-01Z-00-DX1.306ADF14-E71A-4E44-BF28-F7733A1937EC.svs,missing_feature_pt
TCGA-WQ-A9G7-01Z-00-DX1,/data3/chensx/tcga_data/4b8156ec-b343-4a10-8fbd-cebd0a6fe579/TCGA-WQ-A9G7-01Z-00-DX1.45C6F0D2-3477-410A-B0E7-FF6B2069E7A1.svs,missing_feature_pt
